HEADER_TIME_STAMP,X,Y,Z
2000-01-08 20:25:05.700,0.519,0.537,-0.334
2000-01-08 20:25:05.713,0.71,0.569,-0.378
2000-01-08 20:25:05.725,0.953,0.584,-0.393
2000-01-08 20:25:05.738,1.029,0.557,-0.469
2000-01-08 20:25:05.750,0.859,0.601,-0.484
2000-01-08 20:25:05.763,0.73,0.622,-0.519
2000-01-08 20:25:05.774,0.575,0.663,-0.587
2000-01-08 20:25:05.787,0.396,0.724,-0.677
2000-01-08 20:25:05.799,0.419,0.848,-0.821
2000-01-08 20:25:05.812,0.496,1.047,-0.856
2000-01-08 20:25:05.825,0.786,0.836,-0.789
2000-01-08 20:25:05.838,0.845,0.625,-0.903
2000-01-08 20:25:05.850,0.736,0.848,-1.103
2000-01-08 20:25:05.863,0.968,1.079,-0.956
2000-01-08 20:25:05.875,0.9,0.956,-0.947
2000-01-08 20:25:05.888,0.798,0.768,-0.809
2000-01-08 20:25:05.899,0.88,0.792,-0.707
2000-01-08 20:25:05.912,0.977,0.9,-0.628
2000-01-08 20:25:05.924,1.12,0.941,-0.569
2000-01-08 20:25:05.937,1.39,0.956,-0.416
2000-01-08 20:25:05.950,1.522,0.845,-0.446
2000-01-08 20:25:05.963,1.135,0.666,-0.44
2000-01-08 20:25:05.975,0.713,0.692,-0.455
2000-01-08 20:25:05.988,0.622,0.733,-0.446
2000-01-08 20:25:06.000,0.654,0.718,-0.367
2000-01-08 20:25:06.013,0.636,0.545,-0.235
2000-01-08 20:25:06.024,0.393,0.323,-0.067
2000-01-08 20:25:06.037,0.15,0.12,0.196
2000-01-08 20:25:06.049,0.062,-0.109,0.566
2000-01-08 20:25:06.062,0.284,-0.226,0.865
2000-01-08 20:25:06.075,0.519,-0.255,0.959
2000-01-08 20:25:06.088,0.481,-0.276,0.959
2000-01-08 20:25:06.100,0.405,-0.226,0.906
2000-01-08 20:25:06.113,0.525,-0.053,0.801
2000-01-08 20:25:06.125,0.639,0.088,0.513
